"","Country","Stay_Info","Year","Quantity"
"9085","Kazakhstan","Number of bed-places",2003,22172
"9086","Kazakhstan","Number of bed-places",2004,24257
"9087","Kazakhstan","Number of bed-places",2005,33399
"9088","Kazakhstan","Number of bed-places",2006,43045
"9089","Kazakhstan","Number of bed-places",2007,43801
"9090","Kazakhstan","Number of bed-places",2008,64377
"9091","Kazakhstan","Number of bed-places",2009,67857
"9092","Kazakhstan","Number of bed-places",2010,76053
"9093","Kazakhstan","Number of bed-places",2011,81015
"9094","Kazakhstan","Number of bed-places",2012,83103
"9095","Kazakhstan","Number of bed-places",2013,92053
"9096","Kazakhstan","Number of bed-places",2014,109094
"9097","Kazakhstan","Number of bed-places",2015,118355
"9098","Kazakhstan","Number of bed-places",2016,138062
"9099","Kazakhstan","Number of bed-places",2017,152601
"9100","Kazakhstan","Number of bed-places",2018,168603
"9101","Kazakhstan","Number of bed-places",2019,181201
"9102","Kazakhstan","Number of bed-places",2020,183619
"9103","Kazakhstan","Number of bed-places",2021,193030
"9104","Kazakhstan","Number of bed-places",2022,203531
"9105","Kazakhstan","Occupancy rate / rooms",2019,27
"9106","Kazakhstan","Occupancy rate / rooms",2020,20.1
"9107","Kazakhstan","Occupancy rate / rooms",2021,25.5
"9108","Kazakhstan","Occupancy rate / rooms",2022,31.1
"9109","Kazakhstan","Occupancy rate / bed-places",2004,25.3
"9110","Kazakhstan","Occupancy rate / bed-places",2005,24.9
"9111","Kazakhstan","Occupancy rate / bed-places",2006,24.3
"9112","Kazakhstan","Occupancy rate / bed-places",2007,28.7
"9113","Kazakhstan","Occupancy rate / bed-places",2008,23.5
"9114","Kazakhstan","Occupancy rate / bed-places",2009,20.1
"9115","Kazakhstan","Occupancy rate / bed-places",2010,20.3
"9116","Kazakhstan","Occupancy rate / bed-places",2011,24
"9117","Kazakhstan","Occupancy rate / bed-places",2012,32.9
"9118","Kazakhstan","Occupancy rate / bed-places",2013,27.4
"9119","Kazakhstan","Occupancy rate / bed-places",2014,23.1
"9120","Kazakhstan","Occupancy rate / bed-places",2015,22.8
"9121","Kazakhstan","Occupancy rate / bed-places",2016,22.7
"9122","Kazakhstan","Occupancy rate / bed-places",2017,25
"9123","Kazakhstan","Occupancy rate / bed-places",2018,23.2
"9124","Kazakhstan","Occupancy rate / bed-places",2019,23.7
"9125","Kazakhstan","Occupancy rate / bed-places",2020,17.3
"9126","Kazakhstan","Occupancy rate / bed-places",2021,22
"9127","Kazakhstan","Occupancy rate / bed-places",2022,24.8
"9128","Kenya","Number of rooms",2001,11209
"9129","Kenya","Number of rooms",2002,10638
"9130","Kenya","Number of rooms",2003,15320
"9131","Kenya","Number of rooms",2004,19660
"9132","Kenya","Number of rooms",2005,20037
"9133","Kenya","Number of rooms",2006,22140
"9134","Kenya","Number of rooms",2007,24354
"9135","Kenya","Number of rooms",2008,22323
"9136","Kenya","Number of rooms",2009,28315
"9137","Kenya","Number of rooms",2010,27918
"9138","Kenya","Number of bed-places",1996,31108
"9139","Kenya","Number of bed-places",1997,26072
"9140","Kenya","Number of bed-places",1998,21850
"9141","Kenya","Number of bed-places",2001,22418
"9142","Kenya","Number of bed-places",2002,21276
"9143","Kenya","Number of bed-places",2003,30640
"9144","Kenya","Number of bed-places",2004,39320
"9145","Kenya","Number of bed-places",2005,40074
"9146","Kenya","Number of bed-places",2006,44280
"9147","Kenya","Number of bed-places",2007,48708
"9148","Kenya","Number of bed-places",2008,38995
"9149","Kenya","Number of bed-places",2009,46918
"9150","Kenya","Number of bed-places",2010,47019
"9151","Kenya","Occupancy rate / rooms",2008,32.2
"9152","Kenya","Occupancy rate / rooms",2009,39.3
"9153","Kenya","Occupancy rate / rooms",2010,43
"9154","Kenya","Occupancy rate / rooms",2011,45.4
"9155","Kenya","Occupancy rate / rooms",2012,42.3
"9156","Kenya","Occupancy rate / rooms",2013,42
"9157","Kenya","Occupancy rate / rooms",2014,38.1
"9158","Kenya","Occupancy rate / rooms",2015,37.2
"9159","Kenya","Occupancy rate / rooms",2016,34.4
"9160","Kenya","Occupancy rate / rooms",2017,31.5
"9161","Kenya","Occupancy rate / rooms",2018,32.5
"9162","Kenya","Occupancy rate / rooms",2019,33.9
"9163","Kenya","Occupancy rate / bed-places",1996,44.6
"9164","Kenya","Occupancy rate / bed-places",1997,51.6
"9165","Kenya","Occupancy rate / bed-places",1998,35.3
"9166","Kenya","Occupancy rate / bed-places",1999,33.9
"9167","Kenya","Occupancy rate / bed-places",2000,39.3
"9168","Kenya","Occupancy rate / bed-places",2001,40.3
"9169","Kenya","Occupancy rate / bed-places",2002,42
"9170","Kenya","Occupancy rate / bed-places",2003,33.6
"9171","Kenya","Occupancy rate / bed-places",2004,72.3
"9172","Kenya","Occupancy rate / bed-places",2005,85
"9173","Kenya","Occupancy rate / bed-places",2006,87
"9174","Kenya","Occupancy rate / bed-places",2007,92
"9175","Kenya","Occupancy rate / bed-places",2008,26
"9176","Kenya","Occupancy rate / bed-places",2009,36.5
"9177","Kenya","Occupancy rate / bed-places",2010,38.8
"9178","Kenya","Occupancy rate / bed-places",2011,40.3
"9179","Kenya","Occupancy rate / bed-places",2012,36.4
"9180","Kenya","Occupancy rate / bed-places",2013,36.1
"9181","Kenya","Occupancy rate / bed-places",2014,31.6
"9182","Kenya","Occupancy rate / bed-places",2015,29.1
"9183","Kenya","Occupancy rate / bed-places",2016,30.3
"9184","Kenya","Occupancy rate / bed-places",2017,31.2
"9185","Kenya","Occupancy rate / bed-places",2018,32.5
"9186","Kenya","Occupancy rate / bed-places",2019,30.8
"9187","Kenya","Average length of stay",1996,14.2
"9188","Kenya","Average length of stay",1997,11.8
"9189","Kenya","Average length of stay",1998,9.6
"9190","Kenya","Average length of stay",1999,9.4
"9191","Kenya","Average length of stay",2000,8.7
"9192","Kenya","Average length of stay",2001,8.4
"9193","Kenya","Average length of stay",2002,8.5
"9194","Kenya","Average length of stay",2003,8.4
"9195","Kenya","Average length of stay",2004,14
"9196","Kenya","Average length of stay",2005,14
"9197","Kenya","Average length of stay",2006,11
"9198","Kenya","Average length of stay",2007,12.1
"9199","Kenya","Average length of stay",2008,10.4
"9200","Kenya","Average length of stay",2009,11.7
"9201","Kenya","Average length of stay",2010,13.4
"9202","Kenya","Average length of stay",2011,13.42
"9203","Kenya","Average length of stay",2012,13.22
"9204","Kenya","Average length of stay",2013,13.23
"9205","Kenya","Average length of stay",2014,12.93
"9206","Kenya","Average length of stay",2015,13.2
"9207","Kenya","Average length of stay",2016,13.2
"9208","Kenya","Average length of stay",2017,13
"9209","Kiribati","Number of establishments",2015,24
"9210","Kiribati","Number of establishments",2016,31
"9211","Kiribati","Number of establishments",2017,30
"9212","Kiribati","Number of establishments",2018,31
"9213","Kiribati","Number of establishments",2019,31
"9214","Kiribati","Number of establishments",2020,22
"9215","Kiribati","Number of establishments",2021,31
"9216","Kiribati","Number of establishments",2022,37
"9217","Kiribati","Number of rooms",1998,158
"9218","Kiribati","Number of rooms",1999,158
"9219","Kiribati","Number of rooms",2000,158
"9220","Kiribati","Number of rooms",2001,158
"9221","Kiribati","Number of rooms",2002,162
"9222","Kiribati","Number of rooms",2003,162
"9223","Kiribati","Number of rooms",2015,306
"9224","Kiribati","Number of rooms",2016,362
"9225","Kiribati","Number of rooms",2017,340
"9226","Kiribati","Number of rooms",2018,322
"9227","Kiribati","Number of rooms",2019,391
"9228","Kiribati","Number of rooms",2020,221
"9229","Kiribati","Number of rooms",2021,285
"9230","Kiribati","Number of rooms",2022,376
"9231","Kiribati","Number of bed-places",1998,309
"9232","Kiribati","Number of bed-places",1999,309
"9233","Kiribati","Number of bed-places",2000,309
"9234","Kiribati","Number of bed-places",2001,309
"9235","Kiribati","Number of bed-places",2015,612
"9236","Kiribati","Number of bed-places",2016,571
"9237","Kiribati","Number of bed-places",2017,674
"9238","Kiribati","Number of bed-places",2018,627
"9239","Kiribati","Number of bed-places",2019,683
"9240","Kiribati","Number of bed-places",2020,332
"9241","Kiribati","Number of bed-places",2021,458
"9242","Kiribati","Number of bed-places",2022,535
"9243","Kiribati","Average length of stay",1996,21
"9244","Kiribati","Average length of stay",1997,21
"9245","Kiribati","Average length of stay",1998,18
"9246","Kiribati","Average length of stay",1999,7
"9247","Kiribati","Average length of stay",2000,7
"9248","Kiribati","Average length of stay",2001,7
"9249","Korea, Republic Of","Number of establishments",2002,511
"9250","Korea, Republic Of","Number of establishments",2003,534
"9251","Korea, Republic Of","Number of establishments",2004,557
"9252","Korea, Republic Of","Number of establishments",2005,554
"9253","Korea, Republic Of","Number of establishments",2006,580
"9254","Korea, Republic Of","Number of establishments",2007,628
"9255","Korea, Republic Of","Number of establishments",2008,655
"9256","Korea, Republic Of","Number of establishments",2009,674
"9257","Korea, Republic Of","Number of establishments",2010,688
"9258","Korea, Republic Of","Number of establishments",2011,920
"9259","Korea, Republic Of","Number of establishments",2012,966
"9260","Korea, Republic Of","Number of establishments",2013,1088
"9261","Korea, Republic Of","Number of establishments",2014,1293
"9262","Korea, Republic Of","Number of establishments",2015,1488
"9263","Korea, Republic Of","Number of establishments",2016,1738
"9264","Korea, Republic Of","Number of establishments",2017,1844
"9265","Korea, Republic Of","Number of establishments",2018,2111
"9266","Korea, Republic Of","Number of establishments",2019,2233
"9267","Korea, Republic Of","Number of establishments",2020,2301
"9268","Korea, Republic Of","Number of establishments",2021,2372
"9269","Korea, Republic Of","Number of establishments",2022,2394
"9270","Korea, Republic Of","Number of rooms",1996,45108
"9271","Korea, Republic Of","Number of rooms",1997,46585
"9272","Korea, Republic Of","Number of rooms",1998,46998
"9273","Korea, Republic Of","Number of rooms",1999,47536
"9274","Korea, Republic Of","Number of rooms",2000,51189
"9275","Korea, Republic Of","Number of rooms",2001,53478
"9276","Korea, Republic Of","Number of rooms",2002,54086
"9277","Korea, Republic Of","Number of rooms",2003,56196
"9278","Korea, Republic Of","Number of rooms",2004,59135
"9279","Korea, Republic Of","Number of rooms",2005,58950
"9280","Korea, Republic Of","Number of rooms",2006,60596
"9281","Korea, Republic Of","Number of rooms",2007,65343
"9282","Korea, Republic Of","Number of rooms",2008,69640
"9283","Korea, Republic Of","Number of rooms",2009,73175
"9284","Korea, Republic Of","Number of rooms",2010,74840
"9285","Korea, Republic Of","Number of rooms",2011,70763
"9286","Korea, Republic Of","Number of rooms",2012,121180
"9287","Korea, Republic Of","Number of rooms",2013,130619
"9288","Korea, Republic Of","Number of rooms",2014,146511
"9289","Korea, Republic Of","Number of rooms",2015,160422
"9290","Korea, Republic Of","Number of rooms",2016,173813
"9291","Korea, Republic Of","Number of rooms",2017,189557
"9292","Korea, Republic Of","Number of rooms",2018,200509
"9293","Korea, Republic Of","Number of rooms",2019,206079
"9294","Korea, Republic Of","Number of rooms",2020,211331
"9295","Korea, Republic Of","Number of rooms",2021,217488
"9296","Korea, Republic Of","Number of rooms",2022,217974
"9297","Korea, Republic Of","Occupancy rate / rooms",1996,65.8
"9298","Korea, Republic Of","Occupancy rate / rooms",1997,62.7
"9299","Korea, Republic Of","Occupancy rate / rooms",1998,58.1
"9300","Korea, Republic Of","Occupancy rate / rooms",1999,61.8
"9301","Korea, Republic Of","Occupancy rate / rooms",2000,65.1
"9302","Korea, Republic Of","Occupancy rate / rooms",2001,61.6
"9303","Korea, Republic Of","Occupancy rate / rooms",2002,60.1
"9304","Korea, Republic Of","Occupancy rate / rooms",2003,51.8
"9305","Korea, Republic Of","Occupancy rate / rooms",2004,55.1
"9306","Korea, Republic Of","Occupancy rate / rooms",2005,57.1
"9307","Korea, Republic Of","Occupancy rate / rooms",2006,52
"9308","Korea, Republic Of","Occupancy rate / rooms",2007,57.03
"9309","Korea, Republic Of","Occupancy rate / rooms",2008,57.6
"9310","Korea, Republic Of","Occupancy rate / rooms",2009,60.06
"9311","Korea, Republic Of","Occupancy rate / rooms",2010,63.94
"9312","Korea, Republic Of","Occupancy rate / rooms",2011,65.15
"9313","Korea, Republic Of","Occupancy rate / rooms",2012,64.65
"9314","Korea, Republic Of","Occupancy rate / rooms",2013,62.85
"9315","Korea, Republic Of","Occupancy rate / rooms",2014,63.52
"9316","Korea, Republic Of","Occupancy rate / rooms",2015,59.75
"9317","Korea, Republic Of","Occupancy rate / rooms",2016,64.15
"9318","Korea, Republic Of","Occupancy rate / rooms",2017,60.71
"9319","Korea, Republic Of","Occupancy rate / rooms",2018,62.44
"9320","Kuwait","Number of establishments",1996,21
"9321","Kuwait","Number of establishments",1997,20
"9322","Kuwait","Number of establishments",1998,21
"9323","Kuwait","Number of establishments",1999,20
"9324","Kuwait","Number of establishments",2000,16
"9325","Kuwait","Number of establishments",2001,21
"9326","Kuwait","Number of establishments",2002,36
"9327","Kuwait","Number of establishments",2003,38
"9328","Kuwait","Number of establishments",2004,47
"9329","Kuwait","Number of establishments",2005,59
"9330","Kuwait","Number of establishments",2006,66
"9331","Kuwait","Number of establishments",2007,66
"9332","Kuwait","Number of establishments",2008,84
"9333","Kuwait","Number of establishments",2009,86
"9334","Kuwait","Number of establishments",2010,89
"9335","Kuwait","Number of establishments",2011,88
"9336","Kuwait","Number of establishments",2012,92
"9337","Kuwait","Number of establishments",2013,93
"9338","Kuwait","Number of establishments",2014,86
"9339","Kuwait","Number of establishments",2015,84
"9340","Kuwait","Number of establishments",2016,90
"9341","Kuwait","Number of establishments",2017,90
"9342","Kuwait","Number of establishments",2018,85
"9343","Kuwait","Number of establishments",2019,84
"9344","Kuwait","Number of establishments",2020,85
"9345","Kuwait","Number of establishments",2021,85
"9346","Kuwait","Number of rooms",1996,2968
"9347","Kuwait","Number of rooms",1997,2823
"9348","Kuwait","Number of rooms",1998,2714
"9349","Kuwait","Number of rooms",1999,2882
"9350","Kuwait","Number of rooms",2000,2498
"9351","Kuwait","Number of rooms",2001,2646
"9352","Kuwait","Number of rooms",2002,3407
"9353","Kuwait","Number of rooms",2003,3980
"9354","Kuwait","Number of rooms",2004,4281
"9355","Kuwait","Number of rooms",2005,5919
"9356","Kuwait","Number of rooms",2006,6572
"9357","Kuwait","Number of rooms",2007,6572
"9358","Kuwait","Number of rooms",2008,7405
"9359","Kuwait","Number of rooms",2009,7636
"9360","Kuwait","Number of rooms",2010,8364
"9361","Kuwait","Number of rooms",2011,8311
"9362","Kuwait","Number of rooms",2012,8814
"9363","Kuwait","Number of rooms",2013,8573
